timestamp_s,ego_x,ego_y,ego_speed_kmh,ego_heading_deg,lateral_deviation_m,indicator_state,vehicle_length_m,vehicle_width_m,ego_origin_ref,collision_flag,task_complete
10.3,-99.4402784723902,19.3245716715561,24.0980814895343,199.929329411991,-5.96346919001576,none,2.1,1.4,rear_axle_center,0,0
10.4,-100.044131414714,19.0798772220268,22.9139573834018,203.85121371469,-5.35823309855041,none,2.1,1.4,rear_axle_center,0,0
10.5,-100.599668468654,18.8137332825446,21.5960891646567,208.192240448234,-4.80119001052559,none,2.1,1.4,rear_axle_center,0,0
10.6,-101.098637183301,18.5239993841813,20.3082413669799,213.012358626329,-4.30058005843271,none,2.1,1.4,rear_axle_center,0,0
10.7,-101.54085378904,18.2119558328076,19.0782157114059,218.790766647067,-3.85659429710136,none,2.1,1.4,rear_axle_center,0,0
10.8,-101.923342700478,17.8784545970772,17.9692178411493,224.649523420186,-3.47221311358038,none,2.1,1.4,rear_axle_center,0,0
10.9,-102.259174743549,17.5338693541682,17.0686277634679,229.566107406542,-3.13442494629709,none,2.1,1.4,rear_axle_center,0,0
11,-102.550831051157,17.1817937481178,16.1860285311433,234.360215121027,-2.84076915951493,none,2.1,1.4,rear_axle_center,0,0
11.1,-102.798318624797,16.8244700029964,15.3251696328119,238.955323972792,-2.59125151580515,none,2.1,1.4,rear_axle_center,0,0
11.2,-103.009430442857,16.473542469012,14.4536401810804,240.82260568607,-2.37814544898434,none,2.1,1.4,rear_axle_center,0,0
11.3,-103.227388276432,16.1536286579715,13.6646373496285,237.228013453913,-2.1583700244585,none,2.1,1.4,rear_axle_center,0,0
11.4,-103.441713110766,15.8571694200811,12.745383403276,235.064168743879,-1.94236105642531,none,2.1,1.4,rear_axle_center,0,0
11.5,-103.634847470351,15.5784782370419,11.7523176189202,234.970265982773,-1.74764336517754,none,2.1,1.4,rear_axle_center,0,0
11.6,-103.809829205823,15.3213814869143,10.7519395338018,235.146617944829,-1.57120093111463,none,2.1,1.4,rear_axle_center,0,0
11.7,-103.969569721929,15.0875348768371,9.75623986117848,235.405467439255,-1.41013182184158,none,2.1,1.4,rear_axle_center,0,0
11.8,-104.114119095598,14.8766204382798,8.76226190954513,235.613780002405,-1.26438415119269,none,2.1,1.4,rear_axle_center,0,0
11.9,-104.243129649111,14.6883773474507,7.76781206784161,235.727463669534,-1.13430410650412,none,2.1,1.4,rear_axle_center,0,0
12,-104.360704434161,14.5163690184109,7.50564690458337,235.732958142675,-1.01575206203317,none,2.1,1.4,rear_axle_center,0,0
12.1,-104.484997645067,14.3342445678493,8.04896320713884,235.721456802789,-0.890424114127447,none,2.1,1.4,rear_axle_center,0,0
12.2,-104.617753038903,14.1397972592846,8.6109271019367,235.73851176571,-0.756563972028872,none,2.1,1.4,rear_axle_center,0,0
12.3,-104.758043481988,13.9341734141982,9.15939516568525,235.741274500175,-0.615105279877242,none,2.1,1.4,rear_axle_center,0,0
12.4,-104.906065420006,13.7169930661273,9.71082921321339,235.730833629249,-0.465849432198219,none,2.1,1.4,rear_axle_center,0,0
12.5,-105.062494195066,13.4873180535339,10.2740021964736,235.727651001222,-0.308115757301638,none,2.1,1.4,rear_axle_center,0,0
12.6,-105.226096374654,13.243385037981,10.8385025614374,236.581356854544,-0.143127629841122,none,2.1,1.4,rear_axle_center,0,0
12.7,-105.392480482229,12.9823907690286,11.4003838174136,237.786342664926,0.0247395024144694,none,2.1,1.4,rear_axle_center,0,0
